tourney_date,tourney_name,surface,tourney_level,round,winner_name,winner_rank,loser_name,loser_rank,score,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_bpSaved,l_bpFaced,year
2024-05-27,Roland Garros,Clay,G,R64,Denis Shapovalov,118.0,Frances Tiafoe,26.0,6-7(4) 6-4 6-2 6-4,5,,21.0,10.0,138.0,97.0,62.0,19.0,20.0,1.0,4.0,147.0,110.0,52.0,9.0,14.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Tallon Griekspoor,25.0,Luciano Darderi,40.0,7-6(2) 6-3 6-3,5,,15.0,5.0,94.0,59.0,42.0,4.0,5.0,4.0,4.0,100.0,61.0,40.0,4.0,8.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Sebastian Korda,28.0,Soon Woo Kwon,494.0,6-4 6-4 1-6 6-3,5,,13.0,5.0,114.0,79.0,51.0,6.0,11.0,4.0,4.0,121.0,79.0,45.0,9.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Tomas Martin Etcheverry,29.0,Arthur Rinderknech,69.0,3-6 6-7(8) 6-1 5-0 RET,5,,7.0,2.0,110.0,68.0,53.0,5.0,6.0,5.0,1.0,110.0,72.0,46.0,4.0,9.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Lorenzo Musetti,30.0,Gael Monfils,37.0,7-5 6-1 6-4,5,,2.0,1.0,97.0,62.0,46.0,3.0,5.0,4.0,4.0,74.0,51.0,34.0,5.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Tomas Machac,34.0,Mariano Navone,31.0,6-2 6-1 3-6 1-6 6-1,5,,2.0,5.0,135.0,122.0,52.0,7.0,14.0,3.0,7.0,122.0,109.0,48.0,4.0,14.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Matteo Arnaldi,35.0,Alexandre Muller,90.0,6-4 6-1 6-3,5,,11.0,3.0,119.0,65.0,45.0,18.0,21.0,3.0,2.0,87.0,52.0,23.0,10.0,18.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Zizou Bergs,104.0,Maximilian Marterer,101.0,3-6 6-3 6-1 6-3,5,,8.0,3.0,83.0,57.0,48.0,3.0,5.0,4.0,1.0,111.0,67.0,42.0,4.0,10.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Thanasi Kokkinakis,100.0,Giulio Zeppieri,148.0,1-6 4-6 6-3 7-6(5) 6-2,5,,9.0,4.0,141.0,80.0,59.0,5.0,9.0,10.0,6.0,154.0,90.0,62.0,8.0,12.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Pavel Kotov,56.0,Stan Wawrinka,98.0,7-6(5) 6-4 1-6 7-6(5),5,,6.0,2.0,131.0,89.0,59.0,9.0,15.0,3.0,0.0,127.0,69.0,47.0,3.0,7.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Corentin Moutet,79.0,Alexander Shevchenko,59.0,6-4 6-2 0-6 6-3,5,,0.0,0.0,110.0,66.0,42.0,6.0,11.0,3.0,2.0,98.0,54.0,32.0,4.0,10.0,2024
2024-05-27,Roland Garros,Clay,G,R64,Zhizhen Zhang,44.0,Lorenzo Sonego,49.0,7-5 3-6 6-1 6-4,5,,17.0,2.0,127.0,75.0,60.0,5.0,8.0,7.0,5.0,132.0,83.0,54.0,5.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Novak Djokovic,1.0,Pierre Hugues Herbert,142.0,6-4 7-6(3) 6-4,5,,4.0,2.0,82.0,57.0,48.0,0.0,1.0,7.0,6.0,102.0,68.0,48.0,4.0,7.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Jannik Sinner,2.0,Christopher Eubanks,46.0,6-3 6-3 6-4,5,,6.0,4.0,89.0,54.0,42.0,9.0,10.0,4.0,9.0,93.0,56.0,35.0,5.0,10.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Carlos Alcaraz,3.0,J J Wolf,107.0,6-1 6-2 6-1,5,,5.0,1.0,68.0,48.0,33.0,5.0,7.0,0.0,1.0,67.0,38.0,17.0,6.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Alexander Zverev,4.0,Rafael Nadal,275.0,6-3 7-6(5) 6-3,5,,8.0,3.0,93.0,72.0,52.0,9.0,11.0,2.0,3.0,111.0,78.0,45.0,12.0,18.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Daniil Medvedev,5.0,Dominik Koepfer,65.0,6-3 6-4 5-7 6-3,5,,1.0,3.0,108.0,73.0,56.0,0.0,4.0,2.0,5.0,135.0,88.0,50.0,4.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Andrey Rublev,6.0,Taro Daniel,80.0,6-2 6-7(3) 6-3 7-5,5,,17.0,9.0,140.0,76.0,58.0,9.0,9.0,10.0,6.0,172.0,87.0,55.0,10.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Casper Ruud,7.0,Felipe Meligeni Alves,137.0,6-3 6-4 6-3,5,,1.0,0.0,72.0,64.0,51.0,1.0,1.0,4.0,0.0,90.0,62.0,40.0,7.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Hubert Hurkacz,8.0,Shintaro Mochizuki,162.0,4-6 6-3 3-6 6-0 6-3,5,,21.0,4.0,138.0,93.0,69.0,6.0,9.0,4.0,11.0,148.0,78.0,51.0,13.0,19.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Stefanos Tsitsipas,9.0,Marton Fucsovics,54.0,7-6(7) 6-4 6-1,5,,3.0,2.0,85.0,56.0,47.0,4.0,5.0,2.0,3.0,111.0,72.0,52.0,6.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Grigor Dimitrov,10.0,Aleksandar Kovacevic,87.0,6-4 6-3 6-4,5,,8.0,2.0,77.0,46.0,38.0,1.0,3.0,8.0,3.0,83.0,45.0,33.0,2.0,7.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Alex De Minaur,11.0,Alex Michelsen,60.0,6-1 6-0 6-2,5,,2.0,4.0,62.0,32.0,24.0,2.0,3.0,0.0,2.0,81.0,61.0,28.0,5.0,13.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Taylor Fritz,12.0,Federico Coria,71.0,2-6 6-1 6-2 6-1,5,,9.0,3.0,95.0,56.0,42.0,1.0,4.0,1.0,3.0,87.0,53.0,32.0,3.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Holger Rune,13.0,Daniel Evans,62.0,6-4 6-4 6-4,5,,8.0,2.0,96.0,57.0,43.0,3.0,4.0,2.0,5.0,101.0,49.0,34.0,7.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Tommy Paul,14.0,Pedro Cachin,108.0,6-2 6-3 6-1,5,,4.0,2.0,67.0,37.0,29.0,1.0,3.0,2.0,1.0,91.0,54.0,25.0,8.0,16.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Ben Shelton,15.0,Hugo Gaston,88.0,3-6 6-3 6-4 6-4,5,,8.0,4.0,111.0,79.0,55.0,5.0,9.0,2.0,2.0,119.0,72.0,46.0,8.0,14.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Corentin Moutet,79.0,Nicolas Jarry,19.0,6-2 6-1 3-6 6-0,5,,4.0,1.0,96.0,64.0,49.0,4.0,5.0,5.0,2.0,110.0,75.0,45.0,12.0,19.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Lorenzo Sonego,49.0,Ugo Humbert,16.0,6-4 2-6 6-4 6-3,5,,8.0,4.0,104.0,74.0,56.0,4.0,6.0,3.0,6.0,115.0,63.0,47.0,8.0,12.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Karen Khachanov,18.0,Sumit Nagal,95.0,6-2 6-0 7-6(5),5,,8.0,2.0,99.0,63.0,48.0,8.0,9.0,0.0,4.0,88.0,64.0,38.0,7.0,13.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Alexander Bublik,17.0,Gregoire Barrere,112.0,6-4 7-5 6-3,5,,11.0,12.0,116.0,63.0,43.0,9.0,13.0,2.0,3.0,98.0,62.0,35.0,9.0,16.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Sebastian Baez,20.0,Gustavo Heide,174.0,4-6 6-3 6-1 4-6 6-3,5,,5.0,1.0,165.0,124.0,78.0,10.0,16.0,2.0,3.0,138.0,68.0,40.0,5.0,14.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Felix Auger Aliassime,21.0,Yoshihito Nishioka,70.0,6-2 6-4 6-4,5,,7.0,2.0,75.0,45.0,38.0,0.0,0.0,2.0,4.0,110.0,68.0,43.0,9.0,13.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Giulio Zeppieri,148.0,Adrian Mannarino,22.0,4-6 6-2 6-1 6-2,5,,6.0,3.0,105.0,61.0,41.0,6.0,9.0,2.0,3.0,94.0,45.0,25.0,5.0,13.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Francisco Cerundolo,27.0,Yannick Hanfmann,85.0,6-3 6-3 6-4,5,,7.0,2.0,76.0,56.0,41.0,0.0,1.0,2.0,1.0,83.0,53.0,29.0,6.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Zizou Bergs,104.0,Alejandro Tabilo,24.0,3-6 7-6(5) 6-2 6-2,5,,15.0,7.0,141.0,100.0,60.0,9.0,15.0,8.0,3.0,125.0,87.0,53.0,2.0,11.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Frances Tiafoe,26.0,Mattia Bellucci,173.0,6-3 3-6 6-7(6) 6-4 6-4,5,,14.0,2.0,151.0,82.0,63.0,1.0,3.0,17.0,11.0,153.0,90.0,76.0,9.0,13.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Tallon Griekspoor,25.0,Mackenzie Mcdonald,74.0,6-3 6-4 1-6 6-2,5,,9.0,7.0,107.0,61.0,35.0,8.0,14.0,0.0,5.0,103.0,66.0,37.0,5.0,13.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Sebastian Korda,28.0,Harold Mayot,122.0,6-2 7-6(4) 6-4,5,,6.0,1.0,93.0,51.0,39.0,2.0,3.0,4.0,1.0,101.0,64.0,36.0,4.0,8.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Tomas Martin Etcheverry,29.0,Arthur Cazaux,77.0,3-6 6-2 6-1 6-4,5,,5.0,2.0,108.0,59.0,46.0,8.0,11.0,10.0,4.0,128.0,79.0,49.0,14.0,21.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Matteo Arnaldi,35.0,Arthur Fils,38.0,6-3 4-6 6-4 6-2,5,,5.0,0.0,112.0,71.0,44.0,9.0,15.0,7.0,1.0,100.0,64.0,36.0,6.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Lorenzo Musetti,30.0,Daniel Elahi Galan,106.0,6-3 6-3 7-5,5,,4.0,2.0,82.0,53.0,46.0,2.0,3.0,5.0,0.0,103.0,60.0,37.0,7.0,12.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Mariano Navone,31.0,Pablo Carreno Busta,1049.0,5-7 6-1 6-3 6-0,5,,6.0,1.0,111.0,77.0,50.0,9.0,14.0,0.0,5.0,128.0,79.0,42.0,11.0,22.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Pavel Kotov,56.0,Cameron Norrie,33.0,4-6 6-3 3-6 7-6(5) 6-2,5,,5.0,3.0,152.0,97.0,68.0,6.0,11.0,1.0,3.0,153.0,93.0,69.0,12.0,18.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Daniel Altmaier,83.0,Laslo Djere,52.0,7-5 6-4 6-7(6) 5-7 7-6(6),5,,11.0,7.0,183.0,122.0,89.0,10.0,15.0,2.0,6.0,217.0,137.0,95.0,9.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Roberto Carballes Baena,63.0,Constant Lestienne,91.0,6-3 7-5 4-6 6-2,5,,2.0,2.0,117.0,78.0,50.0,5.0,10.0,2.0,2.0,128.0,87.0,50.0,13.0,22.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Flavio Cobolli,53.0,Hamad Medjedovic,135.0,6-2 6-3 6-7(2) 6-3,5,,13.0,5.0,124.0,70.0,51.0,7.0,10.0,4.0,5.0,132.0,81.0,50.0,12.0,21.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Luciano Darderi,40.0,Rinky Hijikata,78.0,6-3 7-6(6) 6-1,5,,10.0,3.0,93.0,57.0,44.0,2.0,3.0,0.0,3.0,108.0,68.0,45.0,14.0,18.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Alejandro Davidovich Fokina,32.0,Valentin Vacherot,116.0,4-6 6-2 6-2 7-6(2),5,,7.0,2.0,125.0,88.0,59.0,3.0,5.0,6.0,4.0,105.0,71.0,46.0,4.0,9.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Jesper De Jong,176.0,Jack Draper,39.0,7-5 6-4 6-7(3) 3-6 6-3,5,,11.0,6.0,154.0,77.0,57.0,4.0,11.0,7.0,9.0,149.0,75.0,51.0,1.0,10.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Fabio Fognini,93.0,Botic Van De Zandschulp,102.0,6-1 6-1 7-5,5,,1.0,5.0,85.0,50.0,37.0,5.0,7.0,4.0,3.0,76.0,41.0,24.0,6.0,14.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Richard Gasquet,124.0,Borna Coric,73.0,7-6(5) 7-6(2) 6-4,5,,9.0,4.0,125.0,70.0,51.0,1.0,3.0,12.0,4.0,127.0,83.0,54.0,12.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,David Goffin,115.0,Giovanni Mpetshi Perricard,66.0,4-6 6-4 6-3 6-7(4) 6-3,5,,10.0,6.0,138.0,75.0,62.0,0.0,3.0,22.0,5.0,162.0,105.0,70.0,10.0,17.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Miomir Kecmanovic,57.0,Thiago Monteiro,86.0,6-2 6-1 4-6 7-5,5,,11.0,3.0,99.0,64.0,54.0,3.0,5.0,9.0,4.0,111.0,78.0,47.0,4.0,10.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Thanasi Kokkinakis,100.0,Alexei Popyrin,51.0,4-6 7-6(8) 6-3 5-7 6-3,5,,13.0,5.0,154.0,95.0,75.0,7.0,12.0,11.0,7.0,167.0,104.0,70.0,8.0,14.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Jozef Kovalik,145.0,Marcos Giron,50.0,7-6(3) 6-4 3-6 7-6(5),5,,4.0,6.0,149.0,87.0,62.0,10.0,15.0,9.0,2.0,152.0,95.0,66.0,12.0,17.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Soon Woo Kwon,494.0,Emil Ruusuvuori,67.0,6-3 6-4 6-3,5,,2.0,3.0,89.0,52.0,36.0,2.0,4.0,8.0,1.0,126.0,85.0,43.0,19.0,25.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Dusan Lajovic,61.0,Roman Safiullin,42.0,4-6 7-5 6-4 6-7(6) 6-4,5,,3.0,2.0,179.0,117.0,72.0,14.0,22.0,3.0,4.0,172.0,109.0,68.0,6.0,16.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Tomas Machac,34.0,Nuno Borges,47.0,7-6(3) 6-4 6-3,5,,1.0,6.0,95.0,60.0,47.0,1.0,4.0,5.0,5.0,121.0,74.0,49.0,6.0,12.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Fabian Marozsan,43.0,Mikhail Kukushkin,136.0,6-2 6-2 6-3,5,,9.0,2.0,69.0,49.0,38.0,3.0,5.0,1.0,0.0,76.0,52.0,26.0,8.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Maximilian Marterer,101.0,Jordan Thompson,36.0,6-3 6-2 6-0,5,,4.0,3.0,67.0,40.0,28.0,2.0,3.0,5.0,4.0,91.0,54.0,26.0,13.0,20.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Pedro Martinez,48.0,Thiago Agustin Tirante,109.0,5-7 6-4 3-6 6-4 6-3,5,,7.0,5.0,138.0,106.0,83.0,5.0,8.0,9.0,2.0,146.0,108.0,75.0,2.0,6.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Filip Misolic,243.0,Otto Virtanen,156.0,4-6 4-6 6-3 6-4 6-2,5,,1.0,3.0,156.0,99.0,65.0,5.0,12.0,17.0,7.0,145.0,86.0,58.0,7.0,16.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Gael Monfils,37.0,Thiago Seyboth Wild,58.0,6-2 3-6 6-3 6-4,5,,9.0,5.0,99.0,61.0,48.0,3.0,6.0,3.0,3.0,112.0,72.0,44.0,9.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Alexandre Muller,90.0,Luca Nardi,72.0,6-4 6-1 6-3,5,,2.0,3.0,78.0,51.0,37.0,3.0,6.0,1.0,7.0,70.0,37.0,21.0,2.0,10.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Jaume Munar,64.0,Roberto Bautista Agut,81.0,6-1 4-6 6-4 6-1,5,,4.0,3.0,107.0,65.0,48.0,8.0,11.0,0.0,1.0,128.0,81.0,38.0,11.0,19.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Brandon Nakashima,84.0,Nicolas Moreno De Alboran,130.0,6-1 6-7(6) 6-3 6-2,5,,13.0,1.0,106.0,71.0,61.0,2.0,2.0,9.0,4.0,127.0,78.0,49.0,10.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Kei Nishikori,350.0,Gabriel Diallo,166.0,7-5 7-6(3) 3-6 1-6 7-5,5,,1.0,3.0,214.0,152.0,68.0,6.0,14.0,15.0,5.0,191.0,138.0,80.0,12.0,18.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Sebastian Ofner,45.0,Terence Atmane,121.0,3-6 4-6 7-6(2) 6-2 7-5,5,,11.0,6.0,156.0,87.0,63.0,8.0,14.0,7.0,8.0,156.0,85.0,63.0,5.0,12.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Arthur Rinderknech,69.0,Adam Walton,96.0,6-2 6-4 7-5,5,,10.0,3.0,94.0,61.0,49.0,3.0,4.0,1.0,1.0,108.0,65.0,41.0,13.0,18.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Denis Shapovalov,118.0,Luca Van Assche,103.0,6-3 6-4 6-4,5,,8.0,5.0,92.0,52.0,41.0,3.0,3.0,1.0,1.0,76.0,44.0,32.0,3.0,6.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Alexander Shevchenko,59.0,Aslan Karatsev,82.0,6-4 4-6 1-6 6-1 6-4,5,,13.0,4.0,161.0,89.0,54.0,14.0,22.0,1.0,3.0,130.0,89.0,59.0,6.0,15.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Henri Squire,221.0,Max Purcell,94.0,6-2 6-2 3-6 4-6 7-6(10),5,,10.0,6.0,149.0,96.0,68.0,8.0,13.0,7.0,3.0,157.0,85.0,53.0,5.0,12.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Jan Lennard Struff,41.0,Roman Andres Burruchaga,144.0,6-3 6-2 6-1,5,,9.0,2.0,70.0,38.0,31.0,1.0,1.0,0.0,4.0,83.0,57.0,31.0,10.0,16.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Stan Wawrinka,98.0,Andy Murray,75.0,6-4 6-4 6-2,5,,3.0,2.0,89.0,48.0,38.0,2.0,2.0,5.0,1.0,81.0,45.0,32.0,6.0,10.0,2024
2024-05-27,Roland Garros,Clay,G,R128,Zhizhen Zhang,44.0,Aleksandar Vukic,89.0,6-4 4-6 6-3 7-5,5,,18.0,2.0,112.0,69.0,57.0,1.0,3.0,17.0,1.0,134.0,72.0,53.0,8.0,12.0,2024
2024-06-10,s Hertogenbosch,Grass,A,F,Alex De Minaur,9.0,Sebastian Korda,26.0,6-2 6-4,3,94.0,2.0,3.0,57.0,30.0,23.0,4.0,6.0,3.0,4.0,72.0,44.0,24.0,9.0,14.0,2024
2024-06-10,s Hertogenbosch,Grass,A,SF,Alex De Minaur,9.0,Ugo Humbert,16.0,7-6(4) 6-3,3,104.0,2.0,4.0,68.0,39.0,31.0,3.0,5.0,3.0,1.0,78.0,44.0,31.0,7.0,10.0,2024
2024-06-10,s Hertogenbosch,Grass,A,SF,Sebastian Korda,26.0,Tallon Griekspoor,23.0,6-2 6-4,3,64.0,5.0,1.0,46.0,30.0,24.0,0.0,0.0,3.0,1.0,57.0,33.0,21.0,1.0,4.0,2024
2024-06-10,s Hertogenbosch,Grass,A,QF,Alex De Minaur,9.0,Milos Raonic,197.0,7-5 6-2,3,86.0,3.0,2.0,58.0,30.0,23.0,3.0,4.0,8.0,3.0,59.0,34.0,26.0,3.0,7.0,2024
2024-06-10,s Hertogenbosch,Grass,A,QF,Ugo Humbert,16.0,Gijs Brouwer,232.0,4-6 6-3 6-3,3,123.0,4.0,2.0,95.0,61.0,44.0,6.0,9.0,5.0,2.0,93.0,68.0,44.0,11.0,16.0,2024
2024-06-10,s Hertogenbosch,Grass,A,QF,Tallon Griekspoor,23.0,Aleksandar Vukic,87.0,4-6 6-3 7-6(4),3,123.0,13.0,7.0,104.0,65.0,52.0,5.0,6.0,14.0,1.0,93.0,64.0,46.0,6.0,7.0,2024
2024-06-10,s Hertogenbosch,Grass,A,QF,Sebastian Korda,26.0,Tommy Paul,13.0,6-4 6-2,3,67.0,2.0,0.0,44.0,32.0,27.0,0.0,1.0,2.0,3.0,59.0,31.0,24.0,4.0,8.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Alex De Minaur,9.0,Zizou Bergs,81.0,7-5 6-4,3,100.0,4.0,2.0,59.0,37.0,32.0,3.0,4.0,1.0,1.0,71.0,43.0,29.0,5.0,8.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Milos Raonic,197.0,Roberto Bautista Agut,85.0,4-6 6-2 7-5,3,107.0,25.0,2.0,73.0,44.0,39.0,0.0,1.0,2.0,2.0,83.0,53.0,37.0,1.0,4.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Ugo Humbert,16.0,Arthur Fils,38.0,6-3 7-6(1),3,87.0,9.0,2.0,64.0,49.0,40.0,2.0,2.0,3.0,4.0,62.0,39.0,29.0,1.0,2.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Gijs Brouwer,232.0,Adrian Mannarino,21.0,6-3 6-3,3,78.0,5.0,0.0,52.0,42.0,34.0,2.0,3.0,3.0,2.0,56.0,29.0,16.0,3.0,7.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Tallon Griekspoor,23.0,Mackenzie Mcdonald,74.0,6-3 7-6(5),3,104.0,9.0,3.0,65.0,41.0,32.0,1.0,2.0,2.0,2.0,84.0,53.0,35.0,5.0,7.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Aleksandar Vukic,87.0,Karen Khachanov,22.0,6-4 5-7 7-6(4),3,159.0,14.0,0.0,110.0,64.0,48.0,4.0,7.0,7.0,3.0,101.0,66.0,49.0,5.0,8.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Sebastian Korda,26.0,Luca Nardi,73.0,7-5 7-5,3,107.0,7.0,3.0,75.0,44.0,37.0,3.0,5.0,1.0,4.0,89.0,60.0,37.0,8.0,12.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R16,Tommy Paul,13.0,Alexei Popyrin,49.0,5-7 6-4 6-3,3,120.0,10.0,2.0,87.0,57.0,42.0,5.0,7.0,8.0,2.0,105.0,79.0,53.0,8.0,11.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Zizou Bergs,81.0,Tim Van Rijthoven,,6-4 6-3,3,76.0,0.0,2.0,50.0,35.0,27.0,1.0,2.0,4.0,3.0,55.0,35.0,20.0,1.0,5.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Roberto Bautista Agut,85.0,Marc Andrea Huesler,201.0,7-6(7) 6-2,3,98.0,1.0,2.0,62.0,47.0,35.0,0.0,0.0,15.0,0.0,73.0,44.0,35.0,3.0,5.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Milos Raonic,197.0,Jordan Thompson,37.0,6-3 6-4,3,89.0,14.0,1.0,48.0,37.0,33.0,0.0,0.0,4.0,3.0,81.0,48.0,30.0,10.0,12.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Arthur Fils,38.0,Arthur Cazaux,75.0,6-4 6-4,3,92.0,3.0,4.0,60.0,38.0,30.0,0.0,0.0,7.0,9.0,72.0,37.0,28.0,2.0,4.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Gijs Brouwer,232.0,Jakub Mensik,79.0,6-1 3-6 6-3,3,103.0,6.0,2.0,90.0,64.0,42.0,7.0,9.0,12.0,8.0,74.0,39.0,30.0,1.0,5.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Adrian Mannarino,21.0,Stefano Napolitano,125.0,3-6 7-6(5) 6-2,3,147.0,7.0,1.0,107.0,62.0,42.0,7.0,10.0,11.0,1.0,96.0,66.0,45.0,2.0,6.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Tallon Griekspoor,23.0,Miomir Kecmanovic,53.0,6-7(3) 7-6(7) 7-6(3),3,156.0,16.0,5.0,119.0,77.0,63.0,4.0,5.0,4.0,4.0,121.0,77.0,64.0,0.0,1.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Mackenzie Mcdonald,74.0,Botic Van De Zandschulp,99.0,6-4 4-6 6-2,3,130.0,2.0,5.0,85.0,57.0,36.0,4.0,8.0,6.0,8.0,92.0,51.0,37.0,11.0,17.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Aleksandar Vukic,87.0,Max Purcell,100.0,6-3 7-6(5),3,91.0,11.0,0.0,68.0,46.0,38.0,2.0,2.0,4.0,0.0,66.0,43.0,32.0,4.0,6.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Sebastian Korda,26.0,Tristan Schoolkate,185.0,6-4 7-6(4),3,79.0,15.0,1.0,63.0,43.0,36.0,3.0,3.0,9.0,1.0,65.0,36.0,32.0,3.0,4.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Luca Nardi,73.0,David Goffin,109.0,7-5 7-5,3,124.0,1.0,7.0,85.0,53.0,33.0,7.0,10.0,7.0,2.0,79.0,50.0,31.0,3.0,8.0,2024
2024-06-10,s Hertogenbosch,Grass,A,R32,Alexei Popyrin,49.0,Rinky Hijikata,80.0,6-4 6-4,3,78.0,5.0,2.0,61.0,47.0,35.0,4.0,5.0,6.0,2.0,61.0,37.0,27.0,4.0,7.0,2024
2024-06-10,Stuttgart,Grass,A,F,Jack Draper,40.0,Matteo Berrettini,95.0,3-6 7-6(5) 6-4,3,124.0,12.0,2.0,85.0,54.0,47.0,3.0,4.0,14.0,3.0,97.0,66.0,55.0,2.0,3.0,2024
2024-06-10,Stuttgart,Grass,A,SF,Jack Draper,40.0,Brandon Nakashima,70.0,6-3 6-3,3,72.0,13.0,4.0,47.0,33.0,31.0,0.0,0.0,8.0,3.0,67.0,44.0,30.0,9.0,12.0,2024
2024-06-10,Stuttgart,Grass,A,SF,Matteo Berrettini,95.0,Lorenzo Musetti,30.0,6-4 6-0,3,66.0,6.0,1.0,47.0,32.0,25.0,4.0,4.0,1.0,0.0,52.0,40.0,20.0,3.0,7.0,2024
2024-06-10,Stuttgart,Grass,A,QF,Brandon Nakashima,70.0,Jan Lennard Struff,35.0,W/O,3,0.0,,,,,,,,,,,,,,,2024
